Pipeline Description: Final StackedEnsemble pipeline with ensemble_level=1 transforming 1 original features -> 57 features in each of 2 models each fit on 3 internal holdout splits then linearly blended:
+---------+---------------+-------------+----------------+-----------+--------------------+-------------+--------------+-------------+--------------------+---------------+---------------+----------------+-----------------+----------------------+-------------------+------------------------------+
|   index | Type          |   Num Folds |   Model Weight | booster   | model_class_name   | max_depth   | max_leaves   | subsample   | colsample_bytree   | tree_method   | grow_policy   | random_state   | learning rate   | Target Transformer   |   Fitted features | Fit iterations [each fold]   |
|---------+---------------+-------------+----------------+-----------+--------------------+-------------+--------------+-------------+--------------------+---------------+---------------+----------------+-----------------+----------------------+-------------------+------------------------------|
|       0 | LightGBMModel |           3 |              1 | lightgbm  | LightGBMModel      | 0           | 8            | 0.8         | 0.4                | hist          | lossguide     | 290176261      | 0.03            | LabelEncoder         |                56 | [178, 157, 135]              |
|       1 | ConstantModel |           3 |              0 | constant  |                    |             |              |             |                    |               |               |                |                 | LabelEncoder         |                 1 | []                           |
+---------+---------------+-------------+----------------+-----------+--------------------+-------------+--------------+-------------+--------------------+---------------+---------------+----------------+-----------------+----------------------+-------------------+------------------------------+
+---------+-----------+------------+------------+-----------+-----------------+--------------------+----------------+---------+-------------------------+--------------------------------+-----------+------------------+---------------+---------+----------+---------------+--------------------+-----------+-----------------+-------------+-----------+------------------+-------------+--------------+---------------------+--------------------+-------------------+--------------------+--------------------------------------------------------------+----------------------------+----------------+----------+----------+-------------+---------------+----------------+------------+----------------+----------------+-------------+--------------+--------------------+----------------+-----------+----------+-------------+------------------+----------+-------+---------------+------------------+---------------+---------------+-------+---------------+
|   index |   fold_id |   model_id |   accuracy | booster   | boosting_type   |   colsample_bytree | disable_gpus   | dummy   |   early_stopping_rounds | enable_early_stopping_rounds   | encoder   |   ensemble_level | eval_metric   |   gamma |   gpu_id | grow_policy   |   interpretability | labels    |   learning_rate | lossguide   |   max_bin |   max_delta_step |   max_depth |   max_leaves |   min_child_samples |   min_child_weight |   min_data_in_bin | model_class_name   | model_origin                                                 | monotonicity_constraints   |   n_estimators |   n_gpus |   n_jobs |   num_class |   num_classes | objective      | pred_gap   | pred_periods   |   random_state |   reg_alpha |   reg_lambda |   scale_pos_weight | score_f_name   |      seed | silent   |   subsample |   subsample_freq | target   | tgc   | time_column   |   time_tolerance | train_shape   | tree_method   | tsp   | valid_shape   |
|---------+-----------+------------+------------+-----------+-----------------+--------------------+----------------+---------+-------------------------+--------------------------------+-----------+------------------+---------------+---------+----------+---------------+--------------------+-----------+-----------------+-------------+-----------+------------------+-------------+--------------+---------------------+--------------------+-------------------+--------------------+--------------------------------------------------------------+----------------------------+----------------+----------+----------+-------------+---------------+----------------+------------+----------------+----------------+-------------+--------------+--------------------+----------------+-----------+----------+-------------+------------------+----------+-------+---------------+------------------+---------------+---------------+-------+---------------|
|       0 |         0 |          0 |          7 | lightgbm  | gbdt            |                0.4 | True           | False   |                     200 | True                           |           |                1 | mlogloss      |       0 |        0 | lossguide     |                  8 | [0, 1, 2] |            0.03 | False       |       128 |                0 |           0 |            8 |                  10 |                  1 |                 3 | LightGBMModel      | DefaultIndiv: do_te:False,interp:11,depth:6,num_as_cat:False | False                      |           1200 |        0 |        4 |           3 |             3 | multi:softprob |            |                |      290176261 |           0 |          0.5 |                  1 | LOGLOSS        | 290176261 | True     |         0.8 |                5 |          |       |               |                2 | (1842, 2)     | hist          |       |               |
|       1 |         1 |          0 |          7 | lightgbm  | gbdt            |                0.4 | True           | False   |                     200 | True                           |           |                1 | mlogloss      |       0 |        0 | lossguide     |                  8 | [0, 1, 2] |            0.03 | False       |       128 |                0 |           0 |            8 |                  10 |                  1 |                 3 | LightGBMModel      | DefaultIndiv: do_te:False,interp:11,depth:6,num_as_cat:False | False                      |           1200 |        0 |        4 |           3 |             3 | multi:softprob |            |                |      290176261 |           0 |          0.5 |                  1 | LOGLOSS        | 290176261 | True     |         0.8 |                5 |          |       |               |                2 | (1842, 2)     | hist          |       |               |
|       2 |         2 |          0 |          7 | lightgbm  | gbdt            |                0.4 | True           | False   |                     200 | True                           |           |                1 | mlogloss      |       0 |        0 | lossguide     |                  8 | [0, 1, 2] |            0.03 | False       |       128 |                0 |           0 |            8 |                  10 |                  1 |                 3 | LightGBMModel      | DefaultIndiv: do_te:False,interp:11,depth:6,num_as_cat:False | False                      |           1200 |        0 |        4 |           3 |             3 | multi:softprob |            |                |      290176261 |           0 |          0.5 |                  1 | LOGLOSS        | 290176261 | True     |         0.8 |                5 |          |       |               |                2 | (1842, 2)     | hist          |       |               |
+---------+-----------+------------+------------+-----------+-----------------+--------------------+----------------+---------+-------------------------+--------------------------------+-----------+------------------+---------------+---------+----------+---------------+--------------------+-----------+-----------------+-------------+-----------+------------------+-------------+--------------+---------------------+--------------------+-------------------+--------------------+--------------------------------------------------------------+----------------------------+----------------+----------+----------+-------------+---------------+----------------+------------+----------------+----------------+-------------+--------------+--------------------+----------------+-----------+----------+-------------+------------------+----------+-------+---------------+------------------+---------------+---------------+-------+---------------+
+--------------+----------+---------+--------------+--------------------+
|   Individual | Model    | do_te   | num_as_cat   |   interpretability |
|--------------+----------+---------+--------------+--------------------|
|            0 | LIGHTGBM | False   | False        |                  8 |
+--------------+----------+---------+--------------+--------------------+
Validation scores on out-of-fold predictions:
+---------+----------+------------+----------+----------+----------+----------+----------+----------+------------+-----------+
|   index |      MCC |   MACROAUC |     GINI |       F2 |       F1 |      F05 |    AUCPR |      AUC |   ACCURACY |   LOGLOSS |
|---------+----------+------------+----------+----------+----------+----------+----------+----------+------------+-----------|
|       0 | 0.491857 |    0.74319 | 0.624275 | 0.714286 | 0.661238 | 0.661238 | 0.671452 | 0.812138 |   0.661238 |   0.81714 |
+---------+----------+------------+----------+----------+----------+----------+----------+----------+------------+-----------+
+---------+--------+--------------+-------------------+--------------------------+--------------------------+--------------------------+--------------------------+----------------------------+--------------------------+--------------------------+--------------------------+--------------------------+--------------------------+--------------------------+
|   index |   Fold |   Train rows |   Validation rows | Validation score         | MCC                      | MACROAUC                 | GINI                     | F2                         | F1                       | F05                      | AUCPR                    | AUC                      | ACCURACY                 | LOGLOSS                  |
|---------+--------+--------------+-------------------+--------------------------+--------------------------+--------------------------+--------------------------+----------------------------+--------------------------+--------------------------+--------------------------+--------------------------+--------------------------+--------------------------|
|       0 |      0 |         1227 |               615 | 0.8192406 +/- 0.03215641 | 0.4905366 +/- 0.02774765 | 0.7400377 +/- 0.02002573 | 0.6204306 +/- 0.03109    | 0.7142857 +/- 0            | 0.6603577 +/- 0.01849843 | 0.6603577 +/- 0.01849843 | 0.6702995 +/- 0.02710545 | 0.8102153 +/- 0.015545   | 0.6603577 +/- 0.01849843 | 0.8192406 +/- 0.03215641 |
|       1 |      1 |         1228 |               614 | 0.8105593 +/- 0.02649751 | 0.5070033 +/- 0.02691291 | 0.7432332 +/- 0.01838071 | 0.6306736 +/- 0.0262714  | 0.7142997 +/- 9.771987e-05 | 0.6713355 +/- 0.01794194 | 0.6713355 +/- 0.01794194 | 0.6725665 +/- 0.02128788 | 0.8153368 +/- 0.0131357  | 0.6713355 +/- 0.01794194 | 0.8105593 +/- 0.02649751 |
|       2 |      2 |         1229 |               613 | 0.8236059 +/- 0.02598731 | 0.4736052 +/- 0.03062011 | 0.7452019 +/- 0.01570567 | 0.6206291 +/- 0.02694963 | 0.7142857 +/- 0            | 0.6490701 +/- 0.0204134  | 0.6490701 +/- 0.0204134  | 0.6785958 +/- 0.02232964 | 0.8103145 +/- 0.01347482 | 0.6490701 +/- 0.0204134  | 0.8236059 +/- 0.02598731 |
+---------+--------+--------------+-------------------+--------------------------+--------------------------+--------------------------+--------------------------+----------------------------+--------------------------+--------------------------+--------------------------+--------------------------+--------------------------+--------------------------+
ROC metrics on validation (internal or external holdout(s)) data:
+---------+-------------------------+------------------+------------------+-------------------+-------------------+-----------------------+----------------------+------------+-------------+------------+------------+------------+
|   index |   Probability Threshold |   True Positives |   True Negatives |   False Positives |   False Negatives |   False Positive Rate |   True Positive Rate |   Accuracy |   Precision |     Recall |         F1 |        MCC |
|---------+-------------------------+------------------+------------------+-------------------+-------------------+-----------------------+----------------------+------------+-------------+------------+------------+------------|
|       0 |               0         |              204 |                0 |               409 |                 0 |           1           |           1          |   0.333333 |    0.333333 | 1          | 0.5        | 0          |
|       1 |               0.0371531 |              204 |                0 |               409 |                 0 |           0.999456    |           1          |   0.333696 |    0.333454 | 1          | 0.500136   | 0.00777722 |
|       2 |               0.0546261 |              204 |                5 |               404 |                 0 |           0.987515    |           0.99837    |   0.341114 |    0.335769 | 0.99837    | 0.502528   | 0.0546713  |
|       3 |               0.057851  |              204 |                8 |               401 |                 0 |           0.979918    |           0.996744   |   0.345636 |    0.337137 | 0.996744   | 0.503848   | 0.0648567  |
|       4 |               0.0618781 |              203 |               12 |               397 |                 1 |           0.970153    |           0.994575   |   0.351423 |    0.338907 | 0.994575   | 0.505536   | 0.0770571  |
|       5 |               0.0646828 |              203 |               17 |               392 |                 1 |           0.957942    |           0.992947   |   0.359021 |    0.341382 | 0.992947   | 0.50807    | 0.0959662  |
|       6 |               0.0673627 |              203 |               21 |               388 |                 1 |           0.948173    |           0.99186    |   0.365171 |    0.343463 | 0.99186    | 0.510221   | 0.107766   |
|       7 |               0.0696333 |              202 |               25 |               383 |                 1 |           0.937319    |           0.990774   |   0.372045 |    0.345838 | 0.990774   | 0.512687   | 0.120229   |
|       8 |               0.0724711 |              202 |               30 |               378 |                 2 |           0.924562    |           0.989688   |   0.380188 |    0.348707 | 0.989688   | 0.51568    | 0.135047   |
|       9 |               0.0748449 |              202 |               34 |               374 |                 2 |           0.915336    |           0.98752    |   0.385616 |    0.350493 | 0.98752    | 0.517327   | 0.142343   |
|      10 |               0.0768031 |              202 |               39 |               369 |                 2 |           0.903395    |           0.986978   |   0.393396 |    0.353375 | 0.986978   | 0.520378   | 0.155649   |
|      11 |               0.0794721 |              201 |               46 |               363 |                 3 |           0.88765     |           0.984808   |   0.403169 |    0.356887 | 0.984808   | 0.523871   | 0.169075   |
|      12 |               0.0822944 |              201 |               52 |               356 |                 3 |           0.871633    |           0.982637   |   0.413124 |    0.360559 | 0.982637   | 0.527508   | 0.181843   |
|      13 |               0.0840798 |              200 |               56 |               352 |                 4 |           0.861592    |           0.979924   |   0.418913 |    0.362611 | 0.979924   | 0.529296   | 0.187137   |
|      14 |               0.0858439 |              199 |               60 |               348 |                 4 |           0.851549    |           0.976669   |   0.424524 |    0.364575 | 0.976669   | 0.530891   | 0.191539   |
|      15 |               0.0876602 |              199 |               66 |               343 |                 5 |           0.83825     |           0.973956   |   0.432485 |    0.367581 | 0.973956   | 0.533663   | 0.199972   |
|      16 |               0.08895   |              199 |               70 |               338 |                 5 |           0.826854    |           0.97287    |   0.439721 |    0.370548 | 0.97287    | 0.536606   | 0.208892   |
|      17 |               0.091511  |              198 |               80 |               328 |                 6 |           0.802687    |           0.968524   |   0.454383 |    0.376382 | 0.968524   | 0.542048   | 0.224198   |
|      18 |               0.0938956 |              197 |               87 |               321 |                 7 |           0.785314    |           0.964179   |   0.464517 |    0.380459 | 0.964179   | 0.545577   | 0.233116   |
|      19 |               0.0958931 |              196 |               93 |               315 |                 7 |           0.771743    |           0.962005   |   0.472839 |    0.38406  | 0.962005   | 0.548916   | 0.241759   |
|      20 |               0.0975406 |              196 |               97 |               311 |                 8 |           0.760618    |           0.960374   |   0.479713 |    0.387135 | 0.960374   | 0.551772   | 0.248962   |
|      21 |               0.0991214 |              195 |              101 |               307 |                 8 |           0.751121    |           0.956575   |   0.484778 |    0.389213 | 0.956575   | 0.553231   | 0.251784   |
|      22 |               0.102428  |              194 |              109 |               299 |                10 |           0.732657    |           0.948434   |   0.494374 |    0.393042 | 0.948434   | 0.555716   | 0.256589   |
|      23 |               0.104218  |              193 |              115 |               294 |                11 |           0.718811    |           0.945723   |   0.5027   |    0.396897 | 0.945723   | 0.559086   | 0.264889   |
|      24 |               0.105473  |              193 |              119 |               289 |                11 |           0.707682    |           0.943008   |   0.509215 |    0.399957 | 0.943008   | 0.561629   | 0.270745   |
|      25 |               0.107715  |              192 |              125 |               283 |                12 |           0.69248     |           0.938664   |   0.517901 |    0.404063 | 0.938664   | 0.564887   | 0.277866   |
|      26 |               0.110219  |              191 |              132 |               277 |                13 |           0.677278    |           0.934863   |   0.526769 |    0.40843  | 0.934863   | 0.568445   | 0.28574    |
|      27 |               0.112369  |              190 |              138 |               270 |                14 |           0.661264    |           0.931062   |   0.536178 |    0.413261 | 0.931062   | 0.572388   | 0.294254   |
|      28 |               0.114682  |              189 |              145 |               264 |                14 |           0.644974    |           0.927263   |   0.545772 |    0.4183   | 0.927263   | 0.576478   | 0.303134   |
|      29 |               0.116993  |              189 |              152 |               256 |                15 |           0.627055    |           0.923461   |   0.55645  |    0.424147 | 0.923461   | 0.581268   | 0.313304   |
|      30 |               0.119655  |              188 |              159 |               250 |                16 |           0.611313    |           0.921832   |   0.566402 |    0.429966 | 0.921832   | 0.586372   | 0.324263   |
|      31 |               0.122354  |              187 |              165 |               244 |                17 |           0.596926    |           0.916401   |   0.574183 |    0.43438  | 0.916401   | 0.589344   | 0.32974    |
|      32 |               0.124192  |              186 |              169 |               239 |                17 |           0.585526    |           0.913141   |   0.580696 |    0.438246 | 0.913141   | 0.592213   | 0.335349   |
|      33 |               0.12713   |              186 |              176 |               233 |                18 |           0.56924     |           0.909885   |   0.590468 |    0.444322 | 0.909885   | 0.597033   | 0.345068   |
|      34 |               0.130628  |              184 |              183 |               226 |                19 |           0.552679    |           0.902824   |   0.599155 |    0.449672 | 0.902824   | 0.600305   | 0.350863   |
|      35 |               0.134538  |              183 |              190 |               218 |                20 |           0.53422     |           0.898481   |   0.610013 |    0.456939 | 0.898481   | 0.605749   | 0.361386   |
|      36 |               0.138851  |              182 |              195 |               213 |                21 |           0.522006    |           0.893595   |   0.616527 |    0.461367 | 0.893595   | 0.608491   | 0.366265   |
|      37 |               0.141758  |              182 |              201 |               208 |                22 |           0.508434    |           0.89034    |   0.624491 |    0.467031 | 0.89034    | 0.612617   | 0.374148   |
|      38 |               0.143303  |              181 |              203 |               205 |                23 |           0.503008    |           0.886545   |   0.626843 |    0.468655 | 0.886545   | 0.61309    | 0.374747   |
|      39 |               0.14643   |              180 |              208 |               201 |                23 |           0.491338    |           0.883287   |   0.633537 |    0.47361  | 0.883287   | 0.616519   | 0.381134   |
|      40 |               0.150005  |              179 |              212 |               196 |                24 |           0.480212    |           0.878401   |   0.639326 |    0.478003 | 0.878401   | 0.618996   | 0.385498   |
|      41 |               0.154615  |              179 |              218 |               191 |                25 |           0.466639    |           0.874601   |   0.647108 |    0.484086 | 0.874601   | 0.623109   | 0.393136   |
|      42 |               0.157868  |              178 |              222 |               186 |                26 |           0.455509    |           0.870803   |   0.653262 |    0.488987 | 0.870803   | 0.62618    | 0.398799   |
|      43 |               0.160425  |              177 |              226 |               182 |                27 |           0.445738    |           0.867006   |   0.65851  |    0.493331 | 0.867006   | 0.628717   | 0.403408   |
|      44 |               0.164828  |              176 |              233 |               175 |                28 |           0.429447    |           0.861033   |   0.667379 |    0.500844 | 0.861033   | 0.633202   | 0.411517   |
|      45 |               0.168129  |              175 |              236 |               172 |                29 |           0.422122    |           0.857775   |   0.671177 |    0.50424  | 0.857775   | 0.635004   | 0.414701   |
|      46 |               0.173847  |              174 |              241 |               168 |                30 |           0.410451    |           0.852891   |   0.67733  |    0.509864 | 0.852891   | 0.638058   | 0.420196   |
|      47 |               0.17734   |              173 |              245 |               164 |                31 |           0.401226    |           0.846922   |   0.68149  |    0.5139   | 0.846922   | 0.639462   | 0.422615   |
|      48 |               0.181894  |              172 |              250 |               159 |                32 |           0.389285    |           0.842579   |   0.688003 |    0.520249 | 0.842579   | 0.643059   | 0.429134   |
|      49 |               0.188466  |              171 |              256 |               152 |                33 |           0.372455    |           0.837689   |   0.697593 |    0.529885 | 0.837689   | 0.648912   | 0.43964    |
|      50 |               0.198479  |              169 |              263 |               146 |                34 |           0.356978    |           0.829543   |   0.705196 |    0.537915 | 0.829543   | 0.652453   | 0.445984   |
